date,year,month,day,dayofweek,latitude,longitude,elevation,temperature_max,temperature_min,temperature_avg,humidity,wind_speed,wind_direction,pressure,rainfall_mm,weather_description,cloud_cover,visibility
2024-07-25,2024,7,25,3,-49.61352150577473,24.732552573595516,,41.21,30.28,35.745000000000005,41,,,1031.14,0,,,
2024-07-26,2024,7,26,4,-10.929083100821272,-74.64174619189924,,-11.48,-17.34,-14.41,38,,,1023.58,0,,,
2024-07-27,2024,7,27,5,-54.081996918283885,177.7433834508667,,8.9,-4.69,2.105,45,,,1017.59,0,,,
2024-07-28,2024,7,28,6,-20.383824069549505,6.028500978487784,,24.32,12.95,18.634999999999998,60,,,934.44,0,,,
2024-07-29,2024,7,29,0,24.169785485657822,-93.31150844412906,,-5.05,-14.68,-9.865,87,,,935.2,0,,,
2024-07-30,2024,7,30,1,78.26896167350347,-174.80210354005436,,8.99,4.52,6.755,26,,,935.91,0,,,
2024-07-31,2024,7,31,2,66.8999983556433,-21.747670085003733,,13.86,5.43,9.645,67,,,1037.34,0,,,
2024-08-01,2024,8,1,3,38.20324879124476,50.51472576341007,,40.3,27.04,33.67,22,,,1016.52,0,,,
2024-08-02,2024,8,2,4,18.0006289385106,-140.83649443927823,,11.02,-3.0,4.01,46,,,1018.83,0,,,
2024-08-03,2024,8,3,5,-55.30750989128567,-73.26670819173853,,43.27,35.48,39.375,36,,,943.12,0,,,
2024-08-04,2024,8,4,6,-87.0923075475515,-165.45056107622173,,28.86,20.83,24.845,22,,,968.59,0,,,
2024-08-05,2024,8,5,0,77.04944853912804,-16.66995671571007,,-7.13,-20.32,-13.725,78,,,985.95,0,,,
2024-08-06,2024,8,6,1,38.754820820785625,-52.203380907974505,,27.59,23.11,25.35,84,,,1022.05,0,,,
2024-08-07,2024,8,7,2,-37.15845830539058,31.84695175449548,,8.54,2.73,5.635,42,,,1041.55,0,,,
2024-08-08,2024,8,8,3,2.1145257401444155,-129.58982041404246,,22.75,12.01,17.38,67,,,997.14,0,,,
2024-08-09,2024,8,9,4,-84.84627291239258,45.54081701284648,,16.55,8.09,12.32,14,,,932.44,0,,,
2024-08-10,2024,8,10,5,-64.10590441677886,135.8431265018367,,18.66,7.29,12.975,30,,,934.48,0,,,
2024-08-11,2024,8,11,6,-11.587059560793705,-101.51995223252996,,44.1,33.32,38.71,99,,,1004.14,0,,,
2024-08-12,2024,8,12,0,29.02157666527297,-18.77143228845341,,-0.72,-10.07,-5.3950000000000005,90,,,1011.78,0,,,
2024-08-13,2024,8,13,1,0.1769728568777964,-1.6156426212601502,,18.08,7.58,12.829999999999998,73,,,1039.27,0,,,
2024-08-14,2024,8,14,2,50.14190831480434,-56.26462480016119,,32.63,19.99,26.310000000000002,68,,,1038.54,0,,,
2024-08-15,2024,8,15,3,-70.55811049841027,-133.47970174273138,,43.64,32.09,37.865,33,,,949.78,0,,,
2024-08-16,2024,8,16,4,67.59057289517696,-38.22624529247816,,17.26,7.98,12.620000000000001,70,,,1015.3,0,,,
2024-08-17,2024,8,17,5,77.63650269839536,131.20475694808374,,2.34,-9.05,-3.3550000000000004,80,,,995.32,0,,,
2024-08-18,2024,8,18,6,41.17131365956408,-54.49387346260709,,6.56,-0.72,2.92,55,,,953.94,0,,,
2024-08-19,2024,8,19,0,-82.53428233998883,54.45607253146983,,10.52,0.85,5.685,27,,,996.91,0,,,
2024-08-20,2024,8,20,1,40.6255238156254,-65.54696213443647,,8.09,2.39,5.24,40,,,1042.37,0,,,
2024-08-21,2024,8,21,2,-63.59605192053196,12.136288320701198,,38.67,27.91,33.29,14,,,993.67,0,,,
2024-08-22,2024,8,22,3,-64.28276095811664,3.3507592249151514,,22.35,8.6,15.475000000000001,74,,,1011.41,0,,,
2024-08-23,2024,8,23,4,5.352827007501574,62.34370521042101,,28.42,17.54,22.98,79,,,977.52,0,,,
2024-08-24,2024,8,24,5,76.27019174199566,-99.27937527462647,,20.4,11.68,16.04,48,,,953.48,0,,,
2024-08-25,2024,8,25,6,-54.38719010609609,45.94384011586689,,-3.5,-12.96,-8.23,98,,,958.61,0,,,
2024-08-26,2024,8,26,0,45.49148888001537,49.426889059297366,,16.31,2.31,9.309999999999999,11,,,1028.24,0,,,
2024-08-27,2024,8,27,1,87.6590114700144,33.022458355714264,,21.19,9.02,15.105,44,,,986.7,0,,,
2024-08-28,2024,8,28,2,8.079219157993649,94.2932485021546,,-8.61,-19.28,-13.945,26,,,936.41,0,,,
2024-08-29,2024,8,29,3,-48.40918552182763,83.52586209770595,,16.8,13.55,15.175,49,,,946.57,0,,,
2024-08-30,2024,8,30,4,-46.24190230439216,32.17304894231037,,34.62,27.69,31.155,83,,,1036.37,0,,,
2024-08-31,2024,8,31,5,22.14869866521012,64.18273869895077,,29.26,16.88,23.07,26,,,987.75,0,,,
2024-09-01,2024,9,1,6,-3.4432228962231903,-59.774222134067486,,14.61,3.33,8.969999999999999,92,,,961.85,0,,,
2024-09-02,2024,9,2,0,-83.65810803226141,-25.838042156611408,,24.64,12.28,18.46,98,,,950.71,0,,,
2024-09-03,2024,9,3,1,-11.44533079021869,-132.05830165838245,,15.73,4.22,9.975,74,,,934.28,0,,,
2024-09-04,2024,9,4,2,-19.214033246832685,-11.117485232742808,,36.65,30.18,33.415,59,,,980.28,0,,,
2024-09-05,2024,9,5,3,52.37007782603814,144.5942731664258,,6.28,-4.48,0.8999999999999999,18,,,989.74,0,,,
2024-09-06,2024,9,6,4,-6.716043744153311,155.0632707373174,,21.14,10.0,15.57,21,,,1029.53,0,,,
2024-09-07,2024,9,7,5,65.39656575797886,-147.97289253820392,,18.29,14.3,16.295,34,,,1001.65,0,,,
2024-09-08,2024,9,8,6,66.63488649549473,-99.7165238026633,,39.9,30.64,35.269999999999996,56,,,1034.55,0,,,
2024-09-09,2024,9,9,0,16.655159984349822,175.5262783779611,,35.33,28.39,31.86,25,,,1037.38,0,,,
2024-09-10,2024,9,10,1,41.81129655767262,107.2917183674976,,36.53,21.99,29.259999999999998,83,,,1038.5,0,,,
2024-09-11,2024,9,11,2,34.221989145996915,60.48271156006834,,-5.79,-16.53,-11.16,41,,,953.2,0,,,
2024-09-12,2024,9,12,3,-19.25497708274861,62.99878834968766,,5.29,-6.03,-0.3700000000000001,53,,,982.38,0,,,
2024-09-13,2024,9,13,4,-17.185629242974798,16.398664146578938,,35.56,20.98,28.270000000000003,85,,,952.77,0,,,
2024-09-14,2024,9,14,5,-41.52535257622891,-9.4921841041876,,20.24,16.56,18.4,81,,,1021.12,0,,,
2024-09-15,2024,9,15,6,31.707655011243677,-87.79258625143112,,8.32,4.48,6.4,81,,,965.25,0,,,
2024-09-16,2024,9,16,0,-39.035367590244896,86.33210134720463,,0.17,-12.24,-6.035,92,,,1030.81,0,,,
2024-09-17,2024,9,17,1,-20.23621782187629,-99.83017764556938,,8.07,0.78,4.425,44,,,984.97,0,,,
2024-09-18,2024,9,18,2,20.99323628412033,-84.29997429522253,,27.27,14.68,20.975,90,,,964.93,0,,,
2024-09-19,2024,9,19,3,-30.379098990512148,29.84239768352504,,10.86,6.07,8.465,71,,,1032.72,0,,,
2024-09-20,2024,9,20,4,-86.26472372601974,65.46656881493786,,10.87,-5.02,2.925,69,,,996.14,0,,,
2024-09-21,2024,9,21,5,3.629064992785743,-75.73634595064465,,-0.08,-11.05,-5.565,30,,,1023.39,0,,,
2024-09-22,2024,9,22,6,-42.25243525679447,93.74859016209864,,11.18,4.4,7.79,85,,,1048.0,0,,,
2024-09-23,2024,9,23,0,-82.4306497414618,-0.9890498358558376,,21.88,12.17,17.025,31,,,952.02,0,,,
2024-09-24,2024,9,24,1,-30.57076042786948,107.21938705323812,,26.72,18.84,22.78,57,,,993.62,0,,,
2024-09-25,2024,9,25,2,81.97891640616837,65.62371742716286,,8.63,3.78,6.205,48,,,1026.45,0,,,
2024-09-26,2024,9,26,3,75.0767360859237,32.385367749260126,,8.53,5.15,6.84,19,,,1001.28,0,,,
2024-09-27,2024,9,27,4,-55.88320027501818,-9.112851702280324,,42.46,35.99,39.225,49,,,944.86,0,,,
2024-09-28,2024,9,28,5,-68.44292807555472,-129.87782733071575,,35.5,21.25,28.375,97,,,977.31,0,,,
2024-09-29,2024,9,29,6,-65.91597921049407,-77.5575954992941,,32.76,21.25,27.005,71,,,965.07,0,,,
2024-09-30,2024,9,30,0,-48.0289174295233,175.73328582147968,,5.71,2.22,3.965,45,,,988.09,0,,,
2024-10-01,2024,10,1,1,61.11700358574072,-29.1894964860266,,40.06,28.04,34.05,40,,,931.4,0,,,
2024-10-02,2024,10,2,2,-32.5654393648737,148.377990272827,,-2.12,-13.53,-7.824999999999999,48,,,1049.91,0,,,
2024-10-03,2024,10,3,3,15.665331797617426,-49.41742491506957,,43.08,28.38,35.73,80,,,973.18,0,,,
2024-10-04,2024,10,4,4,0.6961597469163792,-173.84793951026805,,7.74,-5.88,0.9300000000000002,53,,,992.86,0,,,
2024-10-05,2024,10,5,5,-45.68657774083413,-75.33414523046562,,48.91,36.88,42.894999999999996,58,,,1041.65,0,,,
2024-10-06,2024,10,6,6,-48.71870585682315,-144.77637427438506,,35.7,24.17,29.935000000000002,72,,,1003.5,0,,,
2024-10-07,2024,10,7,0,86.28237435337576,144.67480213129102,,35.13,25.63,30.380000000000003,69,,,975.67,0,,,
2024-10-08,2024,10,8,1,-44.64241315621733,141.25228379832026,,36.99,25.25,31.12,68,,,1041.48,0,,,
2024-10-09,2024,10,9,2,-37.57684375713015,-40.86111413984685,,34.22,25.11,29.665,82,,,1047.62,0,,,
2024-10-10,2024,10,10,3,-77.61415736945406,22.22031823129447,,40.75,32.19,36.47,59,,,1028.58,0,,,
2024-10-11,2024,10,11,4,16.286172478689664,8.561070290877296,,-0.54,-6.93,-3.735,56,,,1024.23,0,,,
2024-10-12,2024,10,12,5,-61.83437191987058,-176.5108991836403,,-5.07,-14.27,-9.67,71,,,950.98,0,,,
2024-10-13,2024,10,13,6,61.39907236727731,107.42226169393666,,9.18,1.34,5.26,24,,,945.15,0,,,
2024-10-14,2024,10,14,0,41.64800156737937,153.7990871921869,,31.83,18.85,25.34,93,,,939.22,0,,,
2024-10-15,2024,10,15,1,54.13643904729744,-44.20766633396556,,-5.73,-18.29,-12.01,97,,,936.63,0,,,
2024-10-16,2024,10,16,2,49.85569115781274,23.43922114265285,,27.84,20.44,24.14,46,,,1031.28,0,,,
2024-10-17,2024,10,17,3,80.80437912725077,-76.64433288624504,,3.01,-4.43,-0.71,83,,,1030.07,0,,,
2024-10-18,2024,10,18,4,-20.240711344288,166.661348884242,,-0.72,-11.7,-6.21,20,,,1016.76,0,,,
2024-10-19,2024,10,19,5,10.570634555848088,-163.3499804906539,,45.83,36.64,41.235,41,,,999.18,0,,,
2024-10-20,2024,10,20,6,88.73899635140202,78.1812737006776,,-2.88,-13.22,-8.05,82,,,1021.75,0,,,
2024-10-21,2024,10,21,0,34.9529457506227,159.81558818420223,,23.97,11.1,17.535,68,,,939.3,0,,,
2024-10-22,2024,10,22,1,-5.924373526497931,8.633330068183852,,2.18,-6.03,-1.925,63,,,990.38,0,,,
2024-10-23,2024,10,23,2,-89.99461181583388,-5.952097820176903,,28.39,20.23,24.310000000000002,44,,,998.33,0,,,
2024-10-24,2024,10,24,3,-41.840640873121394,-1.0864100372178314,,37.0,29.74,33.37,22,,,1037.35,0,,,
2024-10-25,2024,10,25,4,7.070408720846046,89.94703639947551,,22.39,9.03,15.71,35,,,1023.61,0,,,
2024-10-26,2024,10,26,5,-66.60975102383759,-1.323312678332769,,44.79,32.81,38.8,60,,,1030.71,0,,,
2024-10-27,2024,10,27,6,-63.08810190452387,-123.6102854848128,,39.74,30.07,34.905,71,,,1009.45,0,,,
2024-10-28,2024,10,28,0,15.91852535499052,59.44248241340736,,32.07,24.09,28.08,79,,,1016.19,0,,,
2024-10-29,2024,10,29,1,-87.1261208617939,-163.30451548951638,,29.53,23.0,26.265,43,,,930.19,0,,,
2024-10-30,2024,10,30,2,-79.01945133568731,73.94261088132873,,33.56,26.33,29.945,14,,,997.71,0,,,
2024-10-31,2024,10,31,3,77.8122124094424,60.85368296361696,,9.0,-1.16,3.92,62,,,1022.65,0,,,
2024-11-01,2024,11,1,4,-83.93409102601774,94.02638492962086,,-5.8,-10.67,-8.235,57,,,960.02,0,,,
2024-11-02,2024,11,2,5,70.37534545912715,-175.70653327987478,,13.91,5.85,9.879999999999999,14,,,980.88,0,,,
2024-11-03,2024,11,3,6,31.26475818722776,-67.17531656302882,,-3.2,-12.59,-7.895,88,,,932.55,0,,,
2024-11-04,2024,11,4,0,-41.60490650516089,165.9437662281145,,27.03,11.79,19.41,49,,,1012.82,0,,,
2024-11-05,2024,11,5,1,-10.981303112606229,93.1427371421786,,1.18,-3.25,-1.0350000000000001,30,,,981.87,0,,,
2024-11-06,2024,11,6,2,79.2755707013263,40.73130517043916,,14.35,-0.15,7.1,93,,,937.12,0,,,
2024-11-07,2024,11,7,3,-44.842732815361,95.18028415284334,,13.83,2.8,8.315,18,,,1030.57,0,,,
2024-11-08,2024,11,8,4,49.40618778995941,-96.3654693030663,,45.62,34.17,39.894999999999996,82,,,998.28,0,,,
2024-11-09,2024,11,9,5,67.00971852203227,-14.151596043032583,,-5.0,-16.54,-10.77,15,,,992.27,0,,,
2024-11-10,2024,11,10,6,2.443938234756345,-80.77416700554762,,-5.8,-16.06,-10.93,65,,,979.39,0,,,
2024-11-11,2024,11,11,0,-6.094966403015491,-169.4849838175219,,28.23,14.4,21.315,95,,,951.77,0,,,
2024-11-12,2024,11,12,1,-11.536146161160929,1.191617528302345,,-8.77,-16.83,-12.799999999999999,18,,,932.31,0,,,
2024-11-13,2024,11,13,2,45.31588577835274,114.63320439728432,,15.34,6.93,11.135,53,,,1048.52,0,,,
2024-11-14,2024,11,14,3,20.75737966233652,-105.09381046132069,,5.7,-2.1,1.8,33,,,961.82,0,,,
2024-11-15,2024,11,15,4,75.2271448792323,102.3930241691686,,24.42,20.75,22.585,98,,,941.58,0,,,
2024-11-16,2024,11,16,5,34.98636148824656,-31.67348800040739,,46.61,35.7,41.155,20,,,1011.66,0,,,
2024-11-17,2024,11,17,6,11.470048709110143,-37.54573999697297,,11.76,2.15,6.955,47,,,1019.08,0,,,
2024-11-18,2024,11,18,0,74.81612825948821,-146.24878972575218,,31.25,21.87,26.560000000000002,25,,,933.05,0,,,
2024-11-19,2024,11,19,1,-61.49088881038952,-0.9964213820950648,,35.4,20.07,27.735,54,,,980.47,0,,,
2024-11-20,2024,11,20,2,64.66160237554197,28.18516010001619,,15.87,9.61,12.739999999999998,22,,,1037.64,0,,,
2024-11-21,2024,11,21,3,31.628308743473557,-12.536284807473834,,44.1,39.55,41.825,70,,,987.84,0,,,
2024-11-22,2024,11,22,4,-80.0639277220173,-108.90038323553054,,42.08,29.09,35.585,59,,,1012.51,0,,,
2024-11-23,2024,11,23,5,-67.88797409292046,-88.49911187219914,,-1.91,-15.04,-8.475,22,,,1035.61,0,,,
2024-11-24,2024,11,24,6,34.650382952856546,-43.517594847945446,,18.63,5.55,12.09,15,,,1035.01,0,,,
2024-11-25,2024,11,25,0,19.94885691320698,143.82232334823306,,27.06,20.64,23.85,56,,,938.33,0,,,
2024-11-26,2024,11,26,1,53.06871288580928,92.50720634995366,,8.65,0.18,4.415,52,,,1006.4,0,,,
2024-11-27,2024,11,27,2,10.012606688824803,39.17115354639125,,-1.74,-13.22,-7.48,42,,,953.67,0,,,
2024-11-28,2024,11,28,3,16.693900752906075,148.5918029036991,,35.32,28.47,31.895,29,,,1033.53,0,,,
2024-11-29,2024,11,29,4,40.86703117577099,-133.2880633860578,,-6.42,-13.58,-10.0,45,,,1029.58,0,,,
2024-11-30,2024,11,30,5,33.7460442630974,110.37769953595348,,44.5,34.93,39.715,80,,,995.43,0,,,
2024-12-01,2024,12,1,6,-34.39124906789319,-80.28640288883369,,10.48,5.15,7.815,56,,,938.35,0,,,
2024-12-02,2024,12,2,0,20.881516672090957,32.894297802294204,,-11.29,-16.85,-14.07,14,,,1015.24,0,,,
2024-12-03,2024,12,3,1,-42.24400501953212,-163.3219716790039,,33.12,27.43,30.275,18,,,1015.45,0,,,
2024-12-04,2024,12,4,2,6.564871604247031,102.6254817627842,,32.22,25.71,28.965,58,,,933.98,0,,,
2024-12-05,2024,12,5,3,-54.447132991837584,49.57954282111828,,1.28,-11.68,-5.2,23,,,985.97,0,,,
2024-12-06,2024,12,6,4,-19.957002303168903,-111.43275578731296,,14.81,6.6,10.705,66,,,962.3,0,,,
2024-12-07,2024,12,7,5,58.51874929044857,-25.24618919771717,,17.83,14.66,16.244999999999997,19,,,1027.91,0,,,
2024-12-08,2024,12,8,6,-47.60703842445819,147.93991378467825,,30.8,23.4,27.1,54,,,1047.63,0,,,
2024-12-09,2024,12,9,0,45.97285271116775,-137.21531504050904,,32.16,21.14,26.65,31,,,946.86,0,,,
2024-12-10,2024,12,10,1,-41.37267229062629,86.97057956243083,,-2.42,-10.56,-6.49,44,,,981.71,0,,,
2024-12-11,2024,12,11,2,84.45963461288952,145.53254852403575,,-0.14,-11.96,-6.050000000000001,19,,,996.69,0,,,
2024-12-12,2024,12,12,3,80.05484861083863,-73.97350941892216,,40.99,36.64,38.815,65,,,932.26,0,,,
2024-12-13,2024,12,13,4,-87.09919556566057,-134.01919156734115,,17.49,8.05,12.77,88,,,1039.37,0,,,
2024-12-14,2024,12,14,5,56.802332488250585,131.9059208189554,,40.91,29.82,35.364999999999995,95,,,944.11,0,,,
2024-12-15,2024,12,15,6,-71.06673341730618,106.16860326642173,,-11.17,-18.48,-14.825,54,,,1029.51,0,,,
2024-12-16,2024,12,16,0,71.97740962342652,-103.79684215859508,,-0.99,-10.05,-5.5200000000000005,16,,,1042.31,0,,,
2024-12-17,2024,12,17,1,-86.43441924057981,109.54088081451556,,-2.94,-9.34,-6.14,59,,,1036.6,0,,,
2024-12-18,2024,12,18,2,56.27992863348391,63.90795421261899,,2.77,-6.99,-2.1100000000000003,44,,,981.91,0,,,
2024-12-19,2024,12,19,3,60.30036725721891,-85.53749872469555,,19.6,17.05,18.325000000000003,16,,,1016.81,0,,,
2024-12-20,2024,12,20,4,-22.37207768340653,-22.497695167112937,,16.05,2.78,9.415000000000001,15,,,1037.88,0,,,
2024-12-21,2024,12,21,5,-8.314341208370095,-151.88467701581732,,1.43,-8.6,-3.585,70,,,941.84,0,,,
2024-12-22,2024,12,22,6,-12.687540435911004,67.55882949675379,,3.66,-1.74,0.9600000000000001,94,,,944.49,0,,,
2024-12-23,2024,12,23,0,34.85388467981106,-61.503857650212325,,-9.43,-16.94,-13.185,18,,,997.34,0,,,
2024-12-24,2024,12,24,1,38.192566090346986,162.69578251940175,,4.68,-4.08,0.2999999999999998,35,,,1023.42,0,,,
2024-12-25,2024,12,25,2,-20.760608055785998,-78.99165661611778,,14.59,5.36,9.975,31,,,1026.99,0,,,
2024-12-26,2024,12,26,3,55.97036479170649,10.26128688096142,,30.53,17.36,23.945,45,,,939.49,0,,,
2024-12-27,2024,12,27,4,-74.66816435272597,35.08613055313549,,4.58,-3.3,0.6400000000000001,45,,,989.55,0,,,
2024-12-28,2024,12,28,5,6.711619333977907,-129.39894364506517,,7.36,-2.7,2.33,58,,,991.59,0,,,
2024-12-29,2024,12,29,6,55.69960380643187,-129.13511594252864,,3.43,-0.67,1.3800000000000001,49,,,967.29,0,,,
2024-12-30,2024,12,30,0,-34.352942686697446,-1.0349949554888551,,38.22,29.21,33.715,37,,,931.99,0,,,
2024-12-31,2024,12,31,1,56.40112911917683,29.043943954981582,,48.38,36.84,42.61,49,,,1014.08,0,,,
2025-01-01,2025,1,1,2,62.84077834712815,-45.73730300133749,,43.13,37.53,40.33,59,,,1047.9,0,,,
2025-01-02,2025,1,2,3,20.449036699861523,58.81127480674911,,41.03,30.7,35.865,84,,,966.34,0,,,
2025-01-03,2025,1,3,4,-41.51419962474078,49.90791691899463,,12.65,0.64,6.6450000000000005,98,,,961.08,0,,,
2025-01-04,2025,1,4,5,25.426096154210256,31.806576788535157,,20.05,11.95,16.0,92,,,985.79,0,,,
2025-01-05,2025,1,5,6,-68.55679333083768,-41.12395938300361,,25.78,14.67,20.225,47,,,973.6,0,,,
2025-01-06,2025,1,6,0,-4.774247893561721,130.353933722213,,6.48,-1.93,2.2750000000000004,14,,,930.7,0,,,
2025-01-07,2025,1,7,1,-2.0383852120225043,155.3900926461339,,23.11,14.75,18.93,90,,,991.37,0,,,
2025-01-08,2025,1,8,2,59.36069232271674,-161.86726303799173,,16.95,5.62,11.285,99,,,935.94,0,,,
2025-01-09,2025,1,9,3,83.76425990791066,-74.6998202406994,,-6.48,-12.79,-9.635,39,,,1024.21,0,,,
2025-01-10,2025,1,10,4,44.2221996874799,-55.12470710314581,,3.95,-6.81,-1.4299999999999997,24,,,952.47,0,,,
2025-01-11,2025,1,11,5,-24.62178947561316,105.2810518645864,,17.49,8.46,12.975,41,,,942.3,0,,,
2025-01-12,2025,1,12,6,-68.41532081015504,24.51487649880445,,-6.7,-16.37,-11.535,28,,,935.43,0,,,
2025-01-13,2025,1,13,0,-64.75711626522796,84.88490839994955,,0.29,-6.91,-3.31,45,,,980.01,0,,,
2025-01-14,2025,1,14,1,59.672095722145855,175.566669693262,,-6.74,-12.77,-9.754999999999999,96,,,999.32,0,,,
2025-01-15,2025,1,15,2,-39.002773407566806,125.2552599264784,,35.31,21.36,28.335,99,,,1038.33,0,,,
2025-01-16,2025,1,16,3,30.853101908691016,-145.24697706936172,,43.14,27.79,35.465,70,,,961.2,0,,,
2025-01-17,2025,1,17,4,-80.34703985562646,-41.91436648070203,,38.82,27.89,33.355000000000004,90,,,930.45,0,,,
2025-01-18,2025,1,18,5,52.619955357047616,21.91475778422321,,-0.81,-9.32,-5.065,34,,,1024.13,0,,,
2025-01-19,2025,1,19,6,-15.365040288854914,-98.70728260392772,,24.29,20.85,22.57,39,,,1016.32,0,,,
2025-01-20,2025,1,20,0,-78.88520365010694,40.66063321122175,,39.68,32.64,36.16,65,,,1005.51,0,,,
2025-01-21,2025,1,21,1,12.05336893248625,164.53356217678623,,17.4,11.73,14.565,93,,,942.01,0,,,
2025-01-22,2025,1,22,2,-47.09539709212354,6.387964752873216,,25.3,16.19,20.745,11,,,954.97,0,,,
2025-01-23,2025,1,23,3,-55.34575068776621,94.35775810703598,,-9.73,-19.13,-14.43,22,,,949.95,0,,,
2025-01-24,2025,1,24,4,-22.07937143075237,-84.28877923143517,,11.71,4.45,8.08,25,,,1029.23,0,,,
2025-01-25,2025,1,25,5,57.41903016134739,-114.00352153014543,,22.77,13.6,18.185,89,,,996.81,0,,,
2025-01-26,2025,1,26,6,-28.954573414632293,172.2002174450805,,16.06,7.81,11.934999999999999,62,,,1001.82,0,,,
2025-01-27,2025,1,27,0,34.401588354990054,72.16053567640219,,39.54,35.26,37.4,33,,,991.81,0,,,
2025-01-28,2025,1,28,1,-2.365255044267485,155.09914713579155,,18.03,12.35,15.190000000000001,90,,,940.96,0,,,
2025-01-29,2025,1,29,2,6.528605192934833,122.5245521371761,,31.54,17.19,24.365000000000002,39,,,986.27,0,,,
2025-01-30,2025,1,30,3,-58.82924004910262,103.8764608585064,,34.96,29.02,31.990000000000002,64,,,1022.8,0,,,
2025-01-31,2025,1,31,4,20.94753098562541,117.71078913602572,,23.26,15.49,19.375,88,,,1003.96,0,,,
2025-02-01,2025,2,1,5,46.37734186230145,-175.11966824853675,,38.38,29.9,34.14,15,,,1037.81,0,,,
2025-02-02,2025,2,2,6,-61.85331397260383,51.5947245204693,,39.86,30.2,35.03,86,,,1011.84,0,,,
2025-02-03,2025,2,3,0,8.336564552767555,155.2761968408417,,21.71,8.28,14.995000000000001,84,,,1047.27,0,,,
2025-02-04,2025,2,4,1,-21.09199462086185,-166.82479874622,,0.46,-10.12,-4.829999999999999,57,,,974.45,0,,,
2025-02-05,2025,2,5,2,28.428968229552996,99.4097342939446,,21.58,15.84,18.71,18,,,966.89,0,,,
2025-02-06,2025,2,6,3,25.29840679005079,16.254656682804693,,44.78,35.51,40.144999999999996,55,,,976.13,0,,,
2025-02-07,2025,2,7,4,-7.043863355311174,149.28119333080087,,9.39,4.16,6.775,83,,,1049.93,0,,,
2025-02-08,2025,2,8,5,-32.58486495446251,107.99174762880835,,-2.0,-12.24,-7.12,30,,,1034.15,0,,,
2025-02-09,2025,2,9,6,9.534200351472307,-62.09623427935836,,32.4,24.46,28.43,31,,,1010.24,0,,,
2025-02-10,2025,2,10,0,-3.8318483930932814,138.36979896994075,,21.68,11.87,16.775,91,,,965.55,0,,,
2025-02-11,2025,2,11,1,28.80978400847033,-117.05324892582028,,31.39,26.26,28.825000000000003,90,,,979.0,0,,,
2025-02-12,2025,2,12,2,-47.2977925072113,-145.41426444423962,,1.97,-10.8,-4.415,47,,,993.3,0,,,
2025-02-13,2025,2,13,3,-25.04622297945052,-39.43169925692345,,12.16,2.61,7.385,33,,,963.71,0,,,
2025-02-14,2025,2,14,4,5.831177778565234,112.4832499544379,,40.05,25.1,32.575,40,,,998.93,0,,,
2025-02-15,2025,2,15,5,76.5984823752575,137.97667017911243,,32.75,29.75,31.25,66,,,951.28,0,,,
2025-02-16,2025,2,16,6,-18.99588027455357,174.6037320607589,,32.91,23.37,28.14,90,,,1035.35,0,,,
2025-02-17,2025,2,17,0,81.6319454711197,-82.77190198157732,,21.32,13.25,17.285,42,,,1011.74,0,,,
2025-02-18,2025,2,18,1,-5.373038667494058,-149.7418380471895,,-2.6,-13.26,-7.93,26,,,960.34,0,,,
2025-02-19,2025,2,19,2,-36.08639589661223,88.78846469074915,,-4.95,-15.7,-10.325,63,,,1033.37,0,,,
2025-02-20,2025,2,20,3,-43.6464019785174,-76.75911352162565,,48.09,39.26,43.675,11,,,998.05,0,,,
2025-02-21,2025,2,21,4,16.839775458062547,-139.73473246234326,,20.0,8.81,14.405000000000001,82,,,1044.31,0,,,
2025-02-22,2025,2,22,5,-35.96078087491538,-101.05238990729023,,48.83,36.1,42.465,12,,,992.59,0,,,
2025-02-23,2025,2,23,6,25.49532201593084,145.63582467179862,,-7.19,-16.67,-11.930000000000001,94,,,985.31,0,,,
2025-02-24,2025,2,24,0,-61.50794002408218,0.9276900919858804,,-10.78,-19.52,-15.149999999999999,24,,,1036.35,0,,,
2025-02-25,2025,2,25,1,-15.139193700959751,-72.97368784231455,,5.41,-9.95,-2.2699999999999996,48,,,1030.78,0,,,
2025-02-26,2025,2,26,2,-17.624603792969012,82.21276136259513,,37.98,24.33,31.154999999999998,73,,,987.38,0,,,
2025-02-27,2025,2,27,3,60.4230682683195,153.7000713001364,,-7.53,-15.15,-11.34,66,,,1013.82,0,,,
2025-02-28,2025,2,28,4,-71.6393293870446,71.51537636411996,,46.51,35.42,40.965,34,,,964.42,0,,,
2025-03-01,2025,3,1,5,55.77125644875616,-43.19894420600332,,37.9,27.63,32.765,75,,,943.3,0,,,
2025-03-02,2025,3,2,6,-82.20380672928017,101.40701540885556,,18.94,6.03,12.485000000000001,69,,,996.04,0,,,
2025-03-03,2025,3,3,0,29.36275194182569,-47.51361845915056,,47.0,36.0,41.5,17,,,958.45,0,,,
2025-03-04,2025,3,4,1,73.86261172161335,-103.23981651623006,,39.56,34.83,37.195,21,,,1014.64,0,,,
2025-03-05,2025,3,5,2,-45.33070278107242,-171.3595265372031,,11.81,4.75,8.280000000000001,24,,,994.22,0,,,
2025-03-06,2025,3,6,3,68.37894818751693,174.57064209925738,,12.11,2.88,7.494999999999999,77,,,964.38,0,,,
2025-03-07,2025,3,7,4,37.93573220846122,11.546420435226253,,21.19,18.42,19.805,24,,,932.74,0,,,
2025-03-08,2025,3,8,5,76.6936074954038,164.2167489257646,,32.03,24.01,28.020000000000003,20,,,1011.69,0,,,
