lat_cluster,lon_cluster,temperature_avg_min,temperature_avg_max,temperature_avg_mean,humidity_min,humidity_max,humidity_mean,temperature_max_max,temperature_min_min
4.5,-106.2,33.48,33.48,33.48,66,66,66.0,37.97,28.99
4.6,-154.4,17.57,17.57,17.57,11,11,11.0,24.01,11.13
4.7,49.8,29.68,29.68,29.68,48,48,48.0,33.54,25.82
4.8,159.5,27.665,27.665,27.665,16,16,16.0,31.38,23.95
5.1,-137.6,36.775000000000006,36.775000000000006,36.775000000000006,74,74,74.0,38.85,34.7
5.1,116.2,36.8,36.8,36.8,48,48,48.0,41.78,31.82
5.2,124.6,-3.68,-3.68,-3.68,42,42,42.0,3.04,-10.4
5.3,2.3,-12.265,-12.265,-12.265,88,88,88.0,-9.84,-14.69
5.4,62.3,22.98,22.98,22.98,79,79,79.0,28.42,17.54
5.4,154.7,-3.56,-3.56,-3.56,73,73,73.0,1.97,-9.09
5.6,7.9,20.975,20.975,20.975,43,43,43.0,22.95,19.0
5.6,169.9,7.995,7.995,7.995,46,46,46.0,13.33,2.66
5.7,-178.9,31.765,31.765,31.765,23,23,23.0,36.81,26.72
5.7,-83.4,27.825000000000003,27.825000000000003,27.825000000000003,61,61,61.0,30.69,24.96
5.8,112.5,32.575,32.575,32.575,40,40,40.0,40.05,25.1
5.9,19.1,18.43,18.43,18.43,10,10,10.0,23.92,12.94
6.0,-159.5,-1.5799999999999996,-1.5799999999999996,-1.5799999999999996,30,30,30.0,4.44,-7.6
6.2,30.4,24.375,24.375,24.375,30,30,30.0,28.55,20.2
6.3,68.0,32.760000000000005,32.760000000000005,32.760000000000005,24,24,24.0,35.27,30.25
6.4,-124.3,36.54,36.54,36.54,54,54,54.0,43.15,29.93
6.5,122.5,24.365,24.365,24.365,39,39,39.0,31.54,17.19
6.6,102.6,28.965,28.965,28.965,58,58,58.0,32.22,25.71
6.7,-162.1,-0.975,-0.975,-0.975,27,27,27.0,1.12,-3.07
6.7,-129.4,2.33,2.33,2.33,58,58,58.0,7.36,-2.7
6.8,-154.7,33.645,33.645,33.645,95,95,95.0,37.94,29.35
6.9,-34.6,38.41,38.41,38.41,58,58,58.0,41.65,35.17
7.0,-87.2,26.955,26.955,26.955,69,69,69.0,33.18,20.73
7.0,-51.5,-4.295,-4.295,-4.295,98,98,98.0,-0.45,-8.14
7.0,-20.9,-9.865,-9.865,-9.865,87,87,87.0,-8.02,-11.71
7.1,-57.1,-2.01,-2.01,-2.01,34,34,34.0,3.55,-7.57
7.1,89.9,15.71,15.71,15.71,35,35,35.0,22.39,9.03
7.2,31.2,7.05,7.05,7.05,47,47,47.0,11.0,3.1
7.4,-18.9,38.650000000000006,38.650000000000006,38.650000000000006,95,95,95.0,44.67,32.63
7.8,-159.8,-13.255,-13.255,-13.255,13,13,13.0,-10.63,-15.88
7.9,-139.7,16.985,16.985,16.985,81,81,81.0,21.14,12.83
8.1,62.4,10.64,10.64,10.64,22,22,22.0,14.43,6.85
8.1,94.3,-13.945,-13.945,-13.945,26,26,26.0,-8.61,-19.28
8.3,155.3,14.995,14.995,14.995,84,84,84.0,21.71,8.28
8.4,-152.9,10.785,10.785,10.785,42,42,42.0,16.99,4.58
8.5,-171.1,22.26,22.26,22.26,32,32,32.0,25.79,18.73
8.5,-3.1,35.02,35.02,35.02,26,26,26.0,38.51,31.53
8.5,68.7,25.0,25.0,25.0,24,24,24.0,30.83,19.17
8.6,-105.3,-5.79,-5.79,-5.79,29,29,29.0,0.82,-12.4
8.6,14.8,-12.78,-12.78,-12.78,51,51,51.0,-6.67,-18.89
8.7,83.6,28.745,28.745,28.745,91,91,91.0,33.64,23.85
8.9,169.7,40.64,40.64,40.64,59,59,59.0,45.01,36.27
9.0,-39.2,21.72,21.72,21.72,35,35,35.0,25.93,17.51
9.0,15.2,15.385,15.385,15.385,62,62,62.0,19.59,11.18
9.0,179.5,25.635,25.635,25.635,92,92,92.0,30.36,20.91
9.1,-127.3,13.06,13.06,13.06,89,89,89.0,18.68,7.44
9.1,153.2,-3.0,-3.0,-3.0,42,42,42.0,1.56,-7.56
9.2,0.3,39.485,39.485,39.485,47,47,47.0,40.83,38.14
9.5,-62.1,28.43,28.43,28.43,31,31,31.0,32.4,24.46
9.5,-15.6,-12.59,-12.59,-12.59,40,40,40.0,-5.22,-19.96
9.6,134.8,41.135000000000005,41.135000000000005,41.135000000000005,88,88,88.0,43.24,39.03
9.9,-58.4,14.35,14.35,14.35,48,48,48.0,20.22,8.48
10.0,-142.9,6.075,6.075,6.075,57,57,57.0,9.91,2.24
10.0,39.2,-7.48,-7.48,-7.48,42,42,42.0,-1.74,-13.22
10.0,100.6,35.285,35.285,35.285,96,96,96.0,40.64,29.93
10.1,-8.4,13.85,13.85,13.85,92,92,92.0,20.04,7.66
10.1,63.4,40.105,40.105,40.105,28,28,28.0,47.21,33.0
10.2,134.3,-2.3000000000000003,-2.3000000000000003,-2.3000000000000003,47,47,47.0,1.39,-5.99
10.3,-92.1,-13.88,-13.88,-13.88,12,12,12.0,-9.7,-18.06
10.4,-99.7,30.75,30.75,30.75,44,44,44.0,37.01,24.49
10.6,-163.3,41.235,41.235,41.235,41,41,41.0,45.83,36.64
10.6,-10.1,36.81,36.81,36.81,23,23,23.0,39.99,33.63
10.9,-163.0,3.27,3.27,3.27,93,93,93.0,7.43,-0.89
10.9,179.9,10.57,10.57,10.57,21,21,21.0,12.14,9.0
11.5,-37.5,6.955,6.955,6.955,47,47,47.0,11.76,2.15
11.5,15.2,39.33,39.33,39.33,49,49,49.0,45.32,33.34
11.6,130.5,8.255,8.255,8.255,13,13,13.0,13.73,2.78
11.7,-166.9,29.595,29.595,29.595,91,91,91.0,34.35,24.84
11.7,-12.3,-8.33,-8.33,-8.33,70,70,70.0,-1.61,-15.05
11.8,-13.9,34.035000000000004,34.035000000000004,34.035000000000004,70,70,70.0,36.63,31.44
11.8,-0.1,-2.26,-2.26,-2.26,31,31,31.0,2.64,-7.16
12.0,-155.4,-12.805,-12.805,-12.805,89,89,89.0,-8.35,-17.26
12.0,-112.9,0.72,0.72,0.72,42,42,42.0,5.3,-3.86
12.0,-1.4,-16.605,-16.605,-16.605,28,28,28.0,-11.35,-21.86
12.0,133.2,14.555,14.555,14.555,65,65,65.0,20.21,8.9
12.1,-30.4,7.109999999999999,7.109999999999999,7.109999999999999,10,10,10.0,10.28,3.94
12.1,83.8,-7.074999999999999,-7.074999999999999,-7.074999999999999,34,34,34.0,-2.38,-11.77
12.1,164.5,14.565,14.565,14.565,93,93,93.0,17.4,11.73
12.2,54.5,26.94,26.94,26.94,86,86,86.0,31.91,21.97
12.3,155.8,-10.04,-10.04,-10.04,29,29,29.0,-3.38,-16.7
12.4,2.1,40.795,40.795,40.795,12,12,12.0,47.41,34.18
12.4,51.9,10.01,10.01,10.01,30,30,30.0,12.96,7.06
12.8,-94.4,-2.62,-2.62,-2.62,95,95,95.0,-1.01,-4.23
12.9,-50.8,37.77,37.77,37.77,48,48,48.0,41.44,34.1
12.9,146.5,-15.650000000000002,-15.650000000000002,-15.650000000000002,81,81,81.0,-11.63,-19.67
13.1,-62.0,8.825,8.825,8.825,67,67,67.0,14.91,2.74
13.2,156.0,37.085,37.085,37.085,46,46,46.0,42.61,31.56
13.5,-174.9,19.585,19.585,19.585,41,41,41.0,25.43,13.74
13.5,70.2,8.935,8.935,8.935,45,45,45.0,12.75,5.12
13.5,173.0,18.39,18.39,18.39,73,73,73.0,20.94,15.84
13.6,-93.2,39.77,39.77,39.77,99,99,99.0,43.3,36.24
13.7,-160.2,25.015,25.015,25.015,70,70,70.0,30.2,19.83
13.7,109.1,32.375,32.375,32.375,70,70,70.0,37.71,27.04
13.7,166.8,-3.85,-3.85,-3.85,30,30,30.0,-0.7,-7.0
13.8,7.1,-2.875,-2.875,-2.875,55,55,55.0,2.45,-8.2
13.8,101.3,33.76,33.76,33.76,10,10,10.0,40.3,27.22
13.9,110.2,34.72,34.72,34.72,93,93,93.0,38.81,30.63
14.1,151.3,34.025000000000006,34.025000000000006,34.025000000000006,33,33,33.0,39.88,28.17
14.2,-89.4,20.275,20.275,20.275,43,43,43.0,24.19,16.36
14.2,144.1,29.495,29.495,29.495,56,56,56.0,33.54,25.45
14.4,-53.0,16.27,16.27,16.27,80,80,80.0,20.64,11.9
14.5,-124.6,35.879999999999995,35.879999999999995,35.879999999999995,58,58,58.0,40.26,31.5
14.5,19.6,0.355,0.355,0.355,49,49,49.0,6.65,-5.94
14.5,51.1,8.745000000000001,8.745000000000001,8.745000000000001,27,27,27.0,12.84,4.65
14.6,35.9,33.875,33.875,33.875,71,71,71.0,37.28,30.47
14.6,131.4,28.975,28.975,28.975,39,39,39.0,35.75,22.2
14.6,149.1,19.2,19.2,19.2,29,29,29.0,23.81,14.59
14.8,-119.1,4.23,4.23,4.23,79,79,79.0,6.82,1.64
14.8,-72.3,20.57,20.57,20.57,92,92,92.0,23.18,17.96
15.1,104.4,-13.445,-13.445,-13.445,95,95,95.0,-8.99,-17.9
15.3,-35.1,14.895,14.895,14.895,54,54,54.0,18.46,11.33
15.4,-66.5,0.8,0.8,0.8,71,71,71.0,3.85,-2.25
15.6,-123.5,3.995,3.995,3.995,94,94,94.0,6.44,1.55
15.6,56.6,21.94,21.94,21.94,10,10,10.0,24.87,19.01
15.7,-49.4,35.73,35.73,35.73,80,80,80.0,43.08,28.38
15.8,-159.7,-8.775,-8.775,-8.775,68,68,68.0,-6.33,-11.22
15.8,-129.8,26.485,26.485,26.485,46,46,46.0,31.56,21.41
15.9,59.4,28.08,28.08,28.08,79,79,79.0,32.07,24.09
15.9,120.5,-6.710000000000001,-6.710000000000001,-6.710000000000001,15,15,15.0,-5.12,-8.3
16.1,-133.4,37.395,37.395,37.395,88,88,88.0,40.22,34.57
16.2,129.1,0.3,0.3,0.3,47,47,47.0,4.33,-3.73
16.3,8.6,-3.735,-3.735,-3.735,56,56,56.0,-0.54,-6.93
16.5,-173.4,5.359999999999999,5.359999999999999,5.359999999999999,15,15,15.0,10.18,0.54
16.5,-119.2,-13.61,-13.61,-13.61,20,20,20.0,-7.97,-19.25
16.7,148.6,31.895,31.895,31.895,29,29,29.0,35.32,28.47
16.7,175.5,31.86,31.86,31.86,25,25,25.0,35.33,28.39
16.8,-139.7,14.405,14.405,14.405,82,82,82.0,20.0,8.81
16.9,138.8,5.085,5.085,5.085,12,12,12.0,9.69,0.48
17.2,137.1,43.295,43.295,43.295,59,59,59.0,47.77,38.82
17.3,72.3,-7.479999999999999,-7.479999999999999,-7.479999999999999,51,51,51.0,-5.1,-9.86
17.3,101.4,4.890000000000001,4.890000000000001,4.890000000000001,31,31,31.0,6.86,2.92
17.4,143.7,7.03,7.03,7.03,27,27,27.0,9.33,4.73
17.6,24.3,-9.15,-9.15,-9.15,37,37,37.0,-7.1,-11.2
17.6,69.7,39.375,39.375,39.375,44,44,44.0,41.91,36.84
17.6,86.7,-12.73,-12.73,-12.73,100,100,100.0,-9.14,-16.32
17.7,-68.8,5.345,5.345,5.345,71,71,71.0,9.16,1.53
17.9,-46.7,-0.155,-0.155,-0.155,94,94,94.0,2.81,-3.12
18.0,-140.8,4.01,4.01,4.01,46,46,46.0,11.02,-3.0
18.0,53.5,31.385,31.385,31.385,51,51,51.0,37.91,24.86
18.2,-74.6,35.55,35.55,35.55,93,93,93.0,37.3,33.8
18.4,-117.8,37.02,37.02,37.02,45,45,45.0,43.64,30.4
18.4,-108.2,24.045,24.045,24.045,23,23,23.0,26.05,22.04
18.5,144.5,6.445,6.445,6.445,59,59,59.0,11.02,1.87
18.6,-48.1,3.895,3.895,3.895,89,89,89.0,7.84,-0.05
18.6,151.3,5.13,5.13,5.13,93,93,93.0,7.82,2.44
18.7,2.3,37.870000000000005,37.870000000000005,37.870000000000005,79,79,79.0,44.21,31.53
18.9,-121.2,-7.02,-7.02,-7.02,37,37,37.0,-1.88,-12.16
19.0,-40.2,22.69,22.69,22.69,32,32,32.0,25.43,19.95
19.1,18.5,34.51,34.51,34.51,63,63,63.0,39.16,29.86
19.5,-109.0,25.595,25.595,25.595,60,60,60.0,28.02,23.17
19.5,-52.6,33.425,33.425,33.425,61,61,61.0,38.6,28.25
19.5,50.5,9.18,9.18,9.18,59,59,59.0,11.93,6.43
19.6,15.5,8.32,8.32,8.32,42,42,42.0,11.44,5.2
19.7,-134.6,16.115,16.115,16.115,13,13,13.0,19.11,13.12
19.7,87.2,-6.865,-6.865,-6.865,83,83,83.0,-2.06,-11.67
19.8,11.7,19.665,19.665,19.665,86,86,86.0,24.43,14.9
19.9,134.1,35.075,35.075,35.075,66,66,66.0,41.73,28.42
19.9,143.8,23.85,23.85,23.85,56,56,56.0,27.06,20.64
20.0,-136.7,-2.89,-2.89,-2.89,36,36,36.0,3.96,-9.74
20.0,-42.6,36.615,36.615,36.615,40,40,40.0,37.86,35.37
20.0,50.2,-2.475,-2.475,-2.475,35,35,35.0,2.65,-7.6
20.1,159.1,7.475,7.475,7.475,89,89,89.0,14.45,0.5
20.2,-155.4,14.99,14.99,14.99,67,67,67.0,18.0,11.98
20.2,161.3,3.755,3.755,3.755,60,60,60.0,10.02,-2.51
20.3,-99.7,3.08,3.08,3.08,64,64,64.0,6.84,-0.68
20.4,-23.8,33.57,33.57,33.57,48,48,48.0,39.71,27.43
20.4,36.3,-4.800000000000001,-4.800000000000001,-4.800000000000001,75,75,75.0,-0.79,-8.81
20.4,58.8,35.865,35.865,35.865,84,84,84.0,41.03,30.7
20.5,52.8,32.155,32.155,32.155,87,87,87.0,37.85,26.46
20.5,82.6,8.44,8.44,8.44,30,30,30.0,14.54,2.34
20.6,128.3,20.245,20.245,20.245,50,50,50.0,23.11,17.38
20.8,-165.0,6.99,6.99,6.99,65,65,65.0,11.88,2.1
20.8,-105.1,1.8,1.8,1.8,33,33,33.0,5.7,-2.1
20.9,32.9,-14.07,-14.07,-14.07,14,14,14.0,-11.29,-16.85
20.9,117.7,19.375,19.375,19.375,88,88,88.0,23.26,15.49
21.0,-132.9,27.695,27.695,27.695,56,56,56.0,30.75,24.64
21.0,-84.3,20.975,20.975,20.975,90,90,90.0,27.27,14.68
21.1,-34.3,9.435,9.435,9.435,60,60,60.0,15.08,3.79
21.2,0.8,-5.279999999999999,-5.279999999999999,-5.279999999999999,27,27,27.0,-3.8,-6.76
21.4,-112.9,36.6,36.6,36.6,97,97,97.0,39.9,33.3
21.6,120.9,40.335,40.335,40.335,57,57,57.0,44.2,36.47
21.7,-79.0,10.675,10.675,10.675,66,66,66.0,15.3,6.05
21.8,8.7,16.509999999999998,16.509999999999998,16.509999999999998,99,99,99.0,20.24,12.78
22.1,64.2,23.07,23.07,23.07,26,26,26.0,29.26,16.88
22.1,145.7,7.35,7.35,7.35,44,44,44.0,11.59,3.11
22.3,-14.3,23.115,23.115,23.115,30,30,30.0,29.19,17.04
22.3,71.2,39.41,39.41,39.41,97,97,97.0,43.22,35.6
22.5,-79.0,10.06,10.06,10.06,22,22,22.0,16.05,4.07
22.7,-4.0,21.045,21.045,21.045,12,12,12.0,25.85,16.24
22.7,5.7,1.49,1.49,1.49,72,72,72.0,6.54,-3.56
22.8,-17.9,8.985,8.985,8.985,23,23,23.0,15.21,2.76
22.8,2.5,-5.565,-5.565,-5.565,88,88,88.0,0.32,-11.45
23.0,-67.6,-0.8299999999999996,-0.8299999999999996,-0.8299999999999996,94,94,94.0,5.4,-7.06
23.1,-165.5,9.935,9.935,9.935,13,13,13.0,13.99,5.88
23.1,-77.3,37.635000000000005,37.635000000000005,37.635000000000005,14,14,14.0,42.13,33.14
23.2,-56.7,25.4,25.4,25.4,52,52,52.0,30.44,20.36
23.2,176.4,14.13,14.13,14.13,47,47,47.0,19.92,8.34
23.4,-3.8,10.475,10.475,10.475,51,51,51.0,16.52,4.43
23.4,12.4,19.335,19.335,19.335,83,83,83.0,21.92,16.75
23.5,64.9,31.79,31.79,31.79,70,70,70.0,36.04,27.54
23.6,-104.7,-9.165,-9.165,-9.165,13,13,13.0,-5.15,-13.18
23.6,-18.3,23.24,23.24,23.24,28,28,28.0,27.98,18.5
24.2,-93.3,-9.865,-9.865,-9.865,87,87,87.0,-5.05,-14.68
24.2,167.0,25.14,25.14,25.14,81,81,81.0,28.65,21.63
24.4,-70.9,5.675,5.675,5.675,56,56,56.0,10.74,0.61
24.5,21.7,-1.725,-1.725,-1.725,27,27,27.0,1.54,-4.99
24.5,105.4,36.295,36.295,36.295,45,45,45.0,42.01,30.58
24.7,25.2,2.25,2.25,2.25,28,28,28.0,5.33,-0.83
24.8,16.7,31.13,31.13,31.13,60,60,60.0,36.8,25.46
25.1,19.2,-13.245,-13.245,-13.245,93,93,93.0,-5.86,-20.63
25.2,-117.7,-4.265,-4.265,-4.265,70,70,70.0,-0.76,-7.77
25.2,-18.6,-4.65,-4.65,-4.65,44,44,44.0,0.06,-9.36
25.2,35.9,30.035,30.035,30.035,24,24,24.0,35.17,24.9
25.2,158.6,-6.26,-6.26,-6.26,89,89,89.0,1.15,-13.67
25.3,16.3,40.145,40.145,40.145,55,55,55.0,44.78,35.51
25.4,31.8,16.0,16.0,16.0,92,92,92.0,20.05,11.95
25.4,47.5,-2.66,-2.66,-2.66,52,52,52.0,0.29,-5.61
25.4,66.1,-13.345,-13.345,-13.345,80,80,80.0,-10.52,-16.17
25.5,-50.6,0.1300000000000001,0.1300000000000001,0.1300000000000001,96,96,96.0,4.16,-3.9
25.5,145.6,-11.93,-11.93,-11.93,94,94,94.0,-7.19,-16.67
25.7,-134.4,-7.335,-7.335,-7.335,47,47,47.0,-3.99,-10.68
25.8,-155.6,24.67,24.67,24.67,17,17,17.0,28.26,21.08
25.8,155.7,42.8,42.8,42.8,66,66,66.0,49.05,36.55
25.9,-8.5,21.84,21.84,21.84,20,20,20.0,23.89,19.79
26.0,-62.5,14.785,14.785,14.785,81,81,81.0,19.05,10.52
26.1,24.3,6.9,6.9,6.9,44,44,44.0,13.62,0.18
26.3,-54.5,31.825,31.825,31.825,11,11,11.0,34.87,28.78
26.4,-116.0,12.135,12.135,12.135,52,52,52.0,14.82,9.45
26.6,7.6,20.335,20.335,20.335,40,40,40.0,27.23,13.44
26.7,-85.4,36.915,36.915,36.915,79,79,79.0,39.57,34.26
27.1,2.6,-4.784999999999999,-4.784999999999999,-4.784999999999999,69,69,69.0,1.3,-10.87
27.1,124.3,-12.44,-12.44,-12.44,71,71,71.0,-8.74,-16.14
27.3,-94.2,24.85,24.85,24.85,38,38,38.0,31.33,18.37
27.3,-25.8,4.98,4.98,4.98,47,47,47.0,9.54,0.42
27.3,29.6,-14.489999999999998,-14.489999999999998,-14.489999999999998,39,39,39.0,-11.15,-17.83
27.5,-157.4,15.685,15.685,15.685,67,67,67.0,19.26,12.11
27.6,-134.6,38.715,38.715,38.715,26,26,26.0,42.76,34.67
27.6,-6.5,25.45,25.45,25.45,100,100,100.0,28.61,22.29
27.6,94.0,38.365,38.365,38.365,43,43,43.0,45.42,31.31
27.8,-20.1,21.045,21.045,21.045,15,15,15.0,27.2,14.89
27.9,60.9,30.955,30.955,30.955,23,23,23.0,34.08,27.83
28.0,100.5,5.795,5.795,5.795,55,55,55.0,8.89,2.7
28.2,6.2,15.525,15.525,15.525,89,89,89.0,19.87,11.18
28.2,50.5,10.055,10.055,10.055,58,58,58.0,15.55,4.56
28.3,-152.9,2.665,2.665,2.665,55,55,55.0,7.69,-2.36
28.3,-92.7,32.13,32.13,32.13,62,62,62.0,37.59,26.67
28.3,95.3,29.73,29.73,29.73,72,72,72.0,34.33,25.13
28.4,-112.5,36.785,36.785,36.785,51,51,51.0,40.35,33.22
28.4,99.4,18.71,18.71,18.71,18,18,18.0,21.58,15.84
28.5,-23.9,39.08,39.08,39.08,58,58,58.0,43.62,34.54
28.6,-108.2,27.705,27.705,27.705,43,43,43.0,29.66,25.75
28.6,-71.4,35.89,35.89,35.89,30,30,30.0,41.94,29.84
28.8,-117.1,28.825000000000003,28.825000000000003,28.825000000000003,90,90,90.0,31.39,26.26
28.9,-110.4,17.4,17.4,17.4,17,17,17.0,24.04,10.76
29.0,-146.3,10.805,10.805,10.805,71,71,71.0,15.36,6.25
29.0,-18.8,-5.3950000000000005,-5.3950000000000005,-5.3950000000000005,90,90,90.0,-0.72,-10.07
29.3,-176.5,10.28,10.28,10.28,52,52,52.0,15.45,5.11
29.3,-7.1,29.515,29.515,29.515,89,89,89.0,34.21,24.82
29.4,-47.5,41.5,41.5,41.5,17,17,17.0,47.0,36.0
29.8,-27.4,2.1,2.1,2.1,60,60,60.0,5.31,-1.11
30.0,-161.7,18.585,18.585,18.585,56,56,56.0,20.27,16.9
30.0,-68.4,27.735,27.735,27.735,32,32,32.0,35.24,20.23
30.1,-127.0,34.995,34.995,34.995,61,61,61.0,38.68,31.31
30.3,-154.8,17.9,17.9,17.9,55,55,55.0,23.3,12.5
30.3,81.5,39.61,39.61,39.61,23,23,23.0,43.4,35.82
30.4,177.4,-6.925,-6.925,-6.925,54,54,54.0,-0.87,-12.98
30.5,-100.4,31.385,31.385,31.385,86,86,86.0,37.19,25.58
30.7,-68.6,-10.34,-10.34,-10.34,57,57,57.0,-5.33,-15.35
30.9,-156.3,-7.155,-7.155,-7.155,84,84,84.0,-3.01,-11.3
30.9,-145.2,35.465,35.465,35.465,70,70,70.0,43.14,27.79
31.1,-22.4,-1.7250000000000003,-1.7250000000000003,-1.7250000000000003,25,25,25.0,4.93,-8.38
31.2,3.4,-9.63,-9.63,-9.63,78,78,78.0,-4.58,-14.68
31.2,101.5,31.160000000000004,31.160000000000004,31.160000000000004,74,74,74.0,36.52,25.8
31.2,139.1,13.905,13.905,13.905,47,47,47.0,17.47,10.34
31.3,-118.9,-3.27,-3.27,-3.27,79,79,79.0,-0.93,-5.61
31.3,-67.2,-7.895,-7.895,-7.895,88,88,88.0,-3.2,-12.59
31.4,25.9,-10.85,-10.85,-10.85,14,14,14.0,-7.84,-13.86
31.4,59.6,25.65,25.65,25.65,68,68,68.0,33.31,17.99
31.6,-12.5,41.825,41.825,41.825,70,70,70.0,44.1,39.55
31.7,-87.8,6.4,6.4,6.4,81,81,81.0,8.32,4.48
31.7,-75.3,27.775,27.775,27.775,75,75,75.0,32.58,22.97
31.8,-116.1,31.675,31.675,31.675,11,11,11.0,38.72,24.63
31.9,-152.6,-4.665,-4.665,-4.665,35,35,35.0,0.3,-9.63
32.2,-53.7,3.3550000000000004,3.3550000000000004,3.3550000000000004,15,15,15.0,8.06,-1.35
32.2,173.8,13.485,13.485,13.485,40,40,40.0,16.22,10.75
32.3,-172.6,-3.7,-3.7,-3.7,80,80,80.0,1.43,-8.83
32.5,-171.1,33.865,33.865,33.865,72,72,72.0,39.64,28.09
32.5,99.6,-13.555,-13.555,-13.555,73,73,73.0,-10.59,-16.52
32.5,168.9,-8.61,-8.61,-8.61,14,14,14.0,-5.88,-11.34
32.6,18.4,22.185,22.185,22.185,67,67,67.0,28.09,16.28
32.8,15.6,-13.1,-13.1,-13.1,70,70,70.0,-7.46,-18.74
32.9,-111.0,35.665,35.665,35.665,54,54,54.0,40.7,30.63
33.2,-175.1,-4.220000000000001,-4.220000000000001,-4.220000000000001,56,56,56.0,1.77,-10.21
33.2,167.9,-0.5150000000000001,-0.5150000000000001,-0.5150000000000001,65,65,65.0,4.93,-5.96
33.3,-8.2,33.405,33.405,33.405,74,74,74.0,37.24,29.57
33.4,87.1,-5.345000000000001,-5.345000000000001,-5.345000000000001,63,63,63.0,-2.37,-8.32
33.5,114.8,32.485,32.485,32.485,61,61,61.0,37.79,27.18
33.6,89.7,6.5200000000000005,6.5200000000000005,6.5200000000000005,39,39,39.0,9.81,3.23
33.7,110.4,39.715,39.715,39.715,80,80,80.0,44.5,34.93
34.0,-134.9,13.864999999999998,13.864999999999998,13.864999999999998,49,49,49.0,18.74,8.99
34.1,-66.4,-10.185,-10.185,-10.185,58,58,58.0,-7.38,-12.99
34.1,88.2,1.24,1.24,1.24,72,72,72.0,4.51,-2.03
34.2,60.5,-11.16,-11.16,-11.16,41,41,41.0,-5.79,-16.53
34.3,-160.3,31.520000000000003,31.520000000000003,31.520000000000003,77,77,77.0,34.84,28.2
34.4,37.4,14.215,14.215,14.215,97,97,97.0,18.52,9.91
34.4,72.2,37.4,37.4,37.4,33,33,33.0,39.54,35.26
34.5,55.0,38.760000000000005,38.760000000000005,38.760000000000005,14,14,14.0,44.78,32.74
34.7,-43.5,12.09,12.09,12.09,15,15,15.0,18.63,5.55
34.7,50.7,30.44,30.44,30.44,49,49,49.0,34.42,26.46
34.8,59.3,16.955,16.955,16.955,22,22,22.0,18.99,14.92
34.9,-81.7,42.67,42.67,42.67,15,15,15.0,47.61,37.73
34.9,-61.5,-13.185,-13.185,-13.185,18,18,18.0,-9.43,-16.94
34.9,-50.7,-0.6349999999999999,-0.6349999999999999,-0.6349999999999999,59,59,59.0,1.28,-2.55
34.9,43.5,35.724999999999994,35.724999999999994,35.724999999999994,61,61,61.0,39.8,31.65
35.0,-149.6,21.315,21.315,21.315,14,14,14.0,25.8,16.83
35.0,-140.3,-11.8,-11.8,-11.8,86,86,86.0,-6.9,-16.7
35.0,-31.7,41.155,41.155,41.155,20,20,20.0,46.61,35.7
35.0,159.8,17.535,17.535,17.535,68,68,68.0,23.97,11.1
35.1,-95.7,4.17,4.17,4.17,41,41,41.0,7.24,1.1
35.3,-87.8,27.105,27.105,27.105,41,41,41.0,30.53,23.68
35.5,-67.1,-4.425,-4.425,-4.425,25,25,25.0,-0.51,-8.34
35.5,103.9,13.655,13.655,13.655,55,55,55.0,18.75,8.56
35.6,174.2,28.745,28.745,28.745,59,59,59.0,33.23,24.26
35.7,-111.1,25.32,25.32,25.32,98,98,98.0,31.84,18.8
35.7,-65.9,3.685,3.685,3.685,39,39,39.0,8.33,-0.96
35.8,-119.7,25.700000000000003,25.700000000000003,25.700000000000003,77,77,77.0,31.89,19.51
36.2,58.7,-9.69,-9.69,-9.69,34,34,34.0,-2.31,-17.07
36.3,70.5,2.9899999999999998,2.9899999999999998,2.9899999999999998,43,43,43.0,8.2,-2.22
36.3,123.8,2.1500000000000004,2.1500000000000004,2.1500000000000004,53,53,53.0,4.07,0.23
36.4,-102.4,38.085,38.085,38.085,55,55,55.0,42.72,33.45
36.6,-132.8,38.02,38.02,38.02,85,85,85.0,40.93,35.11
36.7,-119.2,36.595,36.595,36.595,40,40,40.0,41.52,31.67
36.8,87.4,-5.68,-5.68,-5.68,39,39,39.0,-1.83,-9.53
37.0,-172.1,17.27,17.27,17.27,17,17,17.0,20.71,13.83
37.0,65.5,22.31,22.31,22.31,11,11,11.0,27.22,17.4
37.1,-111.0,14.035,14.035,14.035,71,71,71.0,18.68,9.39
37.1,13.6,0.0949999999999997,0.0949999999999997,0.0949999999999997,38,38,38.0,5.43,-5.24
37.2,-75.8,41.455,41.455,41.455,41,41,41.0,45.27,37.64
37.2,49.5,23.335,23.335,23.335,19,19,19.0,24.62,22.05
37.3,155.9,16.71,16.71,16.71,36,36,36.0,21.94,11.48
37.4,112.6,9.04,9.04,9.04,91,91,91.0,12.84,5.24
37.5,-7.7,-12.51,-12.51,-12.51,94,94,94.0,-7.07,-17.95
37.6,-45.9,-15.525,-15.525,-15.525,23,23,23.0,-12.64,-18.41
37.7,-160.1,8.165,8.165,8.165,71,71,71.0,12.01,4.32
37.8,32.4,40.665000000000006,40.665000000000006,40.665000000000006,35,35,35.0,45.09,36.24
37.9,11.5,19.805,19.805,19.805,24,24,24.0,21.19,18.42
38.0,-62.5,-14.755,-14.755,-14.755,91,91,91.0,-11.13,-18.38
38.1,-168.3,8.92,8.92,8.92,61,61,61.0,13.57,4.27
38.1,-28.1,16.265,16.265,16.265,78,78,78.0,21.92,10.61
